threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.01,17,4,2.38846,1.19977,378.089,120
0.01,13,7,1.86923,1.32372,380.806,120
0.01,17,3,1.83462,1.28799,402.362,120
0.01,20,5,1.33385,1.64772,427.265,120
0.01,13,2,1.15385,1.13075,429.885,120
0.01,20,0,1.27846,1.40394,445.64,120
0.01,17,2,0.928846,1.2385,494.738,120
0.01,20,2,1.25538,1.41576,512.387,120
0.01,17,9,1.80577,1.10939,546.142,120
0.01,25,8,1.89873,1.45487,561.982,120
0.01,25,1,1.54557,1.48463,562.085,120
0.01,25,9,1.90253,1.57949,591.771,120
0.01,20,8,2.67231,1.31971,618.529,120
0.01,20,7,1.70769,1.27514,621.238,120
0.01,20,1,1.59231,1.50136,622.286,120
0.01,2,0,1.62,0.653224,625.708,120
0.01,20,3,1.32923,1.88521,623.746,120
0.01,20,6,1.87846,1.35876,626.385,120
0.01,20,9,1.76769,1.60874,626.939,120
0.01,20,4,1.76308,1.49534,628.748,120
0.01,30,0,1.00606,1.54392,634.59,120
0.01,25,7,2.09241,1.63027,636.893,120
0.01,30,7,1.5303,1.866,658.239,120
0.01,25,4,1.68608,1.41078,670.408,120
0.01,30,1,1.62424,1.66496,679.091,120
0.01,35,1,1.21875,1.24208,686.036,120
0.01,30,2,1.17273,1.6055,687.137,120
0.01,30,6,1.79091,1.42427,689.811,120
0.01,25,5,1.45823,1.4181,700.065,120
0.01,25,0,1.27595,1.67592,702.896,120
0.01,25,2,1.23038,1.33517,702.964,120
0.01,25,6,1.61013,1.59865,705.336,120
0.01,35,7,1.67946,1.82712,722.228,120
0.01,35,6,1.95536,1.60703,729.811,120
0.01,30,8,1.87879,24.216,734.041,120
0.01,30,4,1.05455,1.42564,741.295,120
0.01,25,3,1.82278,1.20873,742.502,120
0.01,30,5,1.20909,1.88604,758.492,120
0.01,40,9,1.55227,1.61145,763.027,120
0.01,40,0,1.22727,1.49884,763.116,120
0.01,30,3,1.86667,1.47664,768.812,120
0.01,40,2,1.29091,2.04209,770.274,120
0.01,30,9,1.67576,1.33514,774.592,120
0.01,35,0,1.35536,1.66999,774.243,120
0.01,40,6,1.76364,1.95332,774.118,120
0.01,35,4,1.37679,1.47447,779.999,120
0.01,35,9,1.43304,1.52109,782.75,120
0.01,40,5,1.40455,2.00531,784.627,120
0.01,40,3,1.275,1.55634,793.257,120
0.01,40,4,1.47727,1.60216,797.195,120
0.01,35,3,1.47054,1.60293,800.654,120
0.01,35,8,1.9125,1.77284,811.965,120
0.01,35,5,1.36071,1.89535,819.039,120
0.01,35,2,1.575,1.64696,853.193,120
0.01,40,1,1.50909,1.45445,873.896,120
0.01,40,7,1.61591,1.51311,874.756,120
0.01,40,8,1.68636,1.7582,877.785,120
