threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.01,10,58,1.34062,1.16527,341.13,120
0.01,10,52,2.325,1.36021,342.538,120
0.01,10,56,1.37812,1.31045,354.172,120
0.01,13,51,2.12308,0.988943,370.664,120
0.01,13,56,1.85385,1.2461,374.188,120
0.01,10,55,3,1.3815,374.763,120
0.01,13,59,2.08462,0.761572,374.784,120
0.01,13,52,2.41538,1.14448,375.309,120
0.01,17,56,1.52308,20.8252,386.717,120
0.01,17,59,1.39038,1.44732,391.227,120
0.01,17,54,1.63846,1.25657,399.484,120
0.01,20,58,1.63846,1.37699,424.018,120
0.01,20,52,2.41385,1.74553,430.983,120
0.01,20,59,1.51846,1.53866,440.614,120
0.01,20,55,2.24769,1.29363,442.792,120
0.01,20,53,1.33846,1.55173,446.063,120
0.01,13,50,1.63846,1.56116,447.372,120
0.01,20,56,1.21385,1.37023,452.53,120
0.01,17,53,2.11154,1.5323,466.748,120
0.01,25,55,2.32025,1.54589,467.691,120
0.01,25,56,1.62152,1.71759,505.95,120
0.01,17,58,1.69615,1.27055,517.376,120
0.01,25,57,1.72405,1.85106,517.447,120
0.01,25,50,1.49241,1.69756,521.266,120
0.01,17,52,2.07115,1.23521,524.353,120
0.01,17,57,1.58077,1.29448,530.267,120
0.01,17,51,1.97885,1.74712,530.552,120
0.01,25,52,2.16456,1.26818,566.922,120
0.01,25,54,1.62911,1.32882,569.842,120
0.01,20,50,1.75846,1.79273,577.925,120
0.01,20,57,1.34308,1.32209,586.708,120
0.01,20,54,1.63846,1.33651,591.807,120
0.01,25,59,1.8,1.58675,596.338,120
0.01,25,53,1.48861,1.60209,600.712,120
0.01,20,51,2.17846,1.4367,647.834,120
0.01,30,54,1.8697,1.49646,668.547,120
0.01,30,50,1.53636,30.146,683.683,120
0.01,30,51,1.60303,2.15828,689.103,120
0.01,35,53,1.93661,1.5735,691.439,120
0.01,35,58,1.57232,1.6571,717.577,120
0.01,30,56,1.65758,2.06204,743.521,120
0.01,35,51,1.63125,1.38328,758.02,120
0.01,25,58,1.53038,1.68221,761.998,120
0.01,35,55,2.30089,1.44998,764.931,120
0.01,25,51,1.83038,1.34688,774.813,120
0.01,30,52,1.3697,1.42124,783.84,120
0.01,35,52,1.37946,1.5686,805.098,120
0.01,40,55,2.01136,31.8101,840.922,120
0.01,2,50,5.1,1.09274,868.993,120
0.01,17,55,2.89615,1.58979,868.839,120
0.01,40,56,1.71818,1.57568,887.359,120
0.01,40,59,1.99318,1.69701,887.376,120
0.01,40,52,1.92273,1.76841,890.232,120
0.01,30,57,1.55758,1.42918,891.264,120
0.01,30,59,1.88182,1.69426,895.892,120
0.01,40,53,1.97955,22.2398,895.355,120
0.01,30,55,2.18485,1.37124,897.183,120
0.01,30,58,1.34848,1.66061,899.506,120
0.01,30,53,1.58182,1.75148,903.654,120
0.01,35,59,1.24821,1.61663,908.177,120
0.01,35,54,1.30179,19.6381,909.104,120
0.01,35,57,1.60179,1.74541,926.903,120
0.01,35,56,1.54018,1.71887,964.085,120
0.01,35,50,1.70089,2.15528,967.849,120
0.01,40,54,1.60227,1.63388,972.794,120
0.01,40,50,1.71364,1.33299,977.922,120
0.01,40,51,1.50227,2.3567,1020.56,120
0.01,40,58,1.55227,1.8303,1026.17,120
0.01,40,57,1.69545,1.87256,1040.46,120
