threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.01,20,18,2.04,1.36216,626.865,120
0.01,20,19,1.17692,1.99236,636.614,120
0.01,20,13,1.74,1.07723,636.867,120
0.01,20,16,1.95692,1.41039,638.482,120
0.01,20,15,1.46308,1.48255,642.595,120
0.01,30,14,1.73939,1.60826,692.718,120
0.01,30,10,1.70606,1.67009,709.354,120
0.01,35,18,1.65268,1.85234,724.953,120
0.01,13,12,2.07692,1.11153,728.133,120
0.01,30,15,1.2697,1.36768,729.172,120
0.01,30,11,1.72424,1.27911,735.33,120
0.01,25,19,1.76582,1.72475,744.913,120
0.01,35,11,1.58571,2.08898,750.112,120
0.01,25,10,1.59114,1.50203,756.92,120
0.01,35,19,1.54018,1.5813,756.21,120
0.01,30,16,1.9697,2.10294,759.41,120
0.01,25,15,1.38228,1.7762,762.268,120
0.01,35,13,1.33661,1.59522,761.687,120
0.01,35,15,1.48125,1.57513,763.193,120
0.01,25,18,1.43165,1.28229,794.007,120
0.01,25,16,1.16203,1.42268,821.038,120
0.01,35,10,1.93125,1.54146,847.733,120
0.01,30,13,1.66061,1.33313,915.821,120
0.01,30,12,1.88788,1.77299,918.71,120
0.01,40,17,1.38182,2.38757,924.225,120
0.01,2,10,5.16,0.749376,941.043,120
0.01,30,18,1.65455,1.69504,943.58,120
0.01,40,16,1.85909,1.64695,942.961,120
0.01,40,13,1.78864,1.99776,954.783,120
0.01,30,19,1.43333,1.48023,966.902,120
0.01,30,17,1.91515,1.42427,967.774,120
0.01,35,16,2.06518,2.34515,972.05,120
0.01,35,12,1.55357,1.51482,996.508,120
0.01,35,17,1.75714,1.9768,998.098,120
0.01,40,11,1.99318,1.63127,1006.78,120
0.01,40,18,1.51364,2.14289,1022.02,120
0.01,40,14,1.09545,1.44003,1024.88,120
0.01,40,10,1.48636,2.18794,1041.42,120
0.01,40,15,1.42727,1.17654,1069.64,120
0.01,40,12,1.54773,1.60161,1072.87,120
0.01,35,14,1.97411,1.66293,1099.1,120
0.01,40,19,1.33409,2.14082,1113.75,120
