threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.01,25,73,1.75443,1.49205,751.519,120
0.01,25,70,1.70127,1.4658,770.258,120
0.01,25,79,2.19873,1.69258,776.445,120
0.01,35,73,1.62054,1.81631,780.225,120
0.01,25,78,2.29367,1.53822,781.502,120
0.01,35,71,1.79732,1.77999,782.228,120
0.01,35,78,2.13482,1.49071,782.427,120
0.01,2,70,1.8,0.633075,812.978,120
0.01,25,72,0.968354,1.31769,821,120
0.01,35,70,1.81875,1.48675,824.91,120
0.01,35,72,1.66607,1.84024,825.47,120
0.01,35,79,1.52679,1.25378,827.61,120
0.01,40,70,1.42727,1.83043,832.461,120
0.01,25,71,1.20759,1.74876,838.558,120
0.01,40,79,1.74318,1.65781,848.57,120
0.01,40,78,2.08182,2.05654,855.464,120
0.01,30,74,1.35758,2.09876,858.303,120
0.01,40,76,1.71818,1.6632,858.138,120
0.01,30,77,1.27576,1.49131,861.349,120
0.01,40,73,1.50682,1.5671,861.557,120
0.01,30,71,1.54242,1.43951,863.676,120
0.01,40,74,1.62955,1.87999,864.563,120
0.01,40,72,1.41364,1.75044,878.66,120
0.01,30,79,1.91212,1.42071,880.093,120
0.01,30,76,2.36364,2.23104,893.068,120
0.01,30,73,1.2697,1.94506,892.998,120
0.01,30,78,2.03939,1.89638,893.965,120
0.01,40,71,1.63182,2.10453,895.343,120
0.01,35,76,1.66339,1.725,896.041,120
0.01,35,77,1.67946,1.54791,896.987,120
0.01,35,75,1.73571,1.67349,900.127,120
0.01,30,72,1.49394,1.89264,915.226,120
0.01,40,77,1.59773,2.07703,957.983,120
0.01,40,75,1.85909,1.60889,1064.1,120
