threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.1,8,20,-11.472,1.05643,303.846,120
0.1,13,20,-10.8,1.06117,303.824,120
0.1,8,22,-11.292,1.25981,305.656,120
0.1,10,28,-11.1094,0.953064,314.845,120
0.1,10,23,-10.6406,1.37106,316.823,120
0.1,10,20,-11.2125,0.89731,324.405,120
0.1,10,21,-11.1094,1.00372,331.131,120
0.1,17,25,-11.1346,15.6348,342.439,120
0.1,17,24,-11.0423,1.44142,345.018,120
0.1,10,25,-11.1281,1.03982,356.897,120
0.1,17,21,-10.6154,1.40374,360.463,120
0.1,6,25,-10.1684,1.33031,366.619,120
0.1,13,29,-10.9923,1.23262,369.522,120
0.1,17,20,-10.9096,1.25247,375.554,120
0.1,10,24,-11.3531,1.24852,379.6,120
0.1,17,27,-10.9212,1.32762,380.529,120
0.1,17,22,-10.5,1.1499,381.634,120
0.1,10,22,-11.3625,1.24447,383.247,120
0.1,17,28,-11.0942,1.49258,386.913,120
0.1,17,26,-11.2615,1.46561,391.761,120
0.1,13,27,-11.2,1.15234,404.441,120
0.1,13,28,-10.6462,1.13458,409.49,120
0.1,20,27,-11.34,1.46218,435.495,120
0.1,20,29,-10.7308,1.64908,437.719,120
0.1,20,23,-11.1554,1.437,492.051,120
0.1,17,29,-10.5519,1.29639,508.82,120
0.1,25,23,-10.3861,1.82548,554.822,120
0.1,25,25,-11.1835,1.97473,561.348,120
0.1,17,23,-10.7423,1.28173,562.371,120
0.1,25,24,-11.043,1.04706,563.5,120
0.1,25,22,-10.8608,1.15478,578.088,120
0.1,20,24,-10.6431,1.58585,596.932,120
0.1,20,28,-10.7769,1.33371,624.046,120
0.1,20,26,-11.0723,1.39619,633.305,120
0.1,30,25,-11.3061,1.81428,644.031,120
0.1,30,23,-11.0273,1.38267,648.549,120
0.1,20,22,-11.2108,1.72501,667.954,120
0.1,20,25,-11.0215,0.997574,684.881,120
0.1,20,21,-11.4369,1.92646,692.766,120
0.1,20,20,-10.9431,1.62271,706.536,120
0.1,25,26,-10.8114,1.58351,723.145,120
0.1,25,27,-11.3278,1.70708,724.068,120
0.1,30,26,-11.2212,1.8064,736.791,120
0.1,35,26,-10.6741,1.83027,739.192,120
0.1,25,29,-10.8038,2.18094,741.628,120
0.1,25,28,-10.9025,1.71732,745.296,120
0.1,35,28,-10.867,1.66985,755.757,120
0.1,35,24,-11.1777,1.84942,765.163,120
0.1,35,22,-11.1938,1.66589,777.705,120
0.1,30,20,-11,1.21539,785.724,120
0.1,25,21,-11.6696,1.31211,799.452,120
0.1,35,27,-10.9848,1.34939,813.141,120
0.1,35,23,-11.0062,1.34075,832.654,120
0.1,40,20,-11.2932,1.90401,840.248,120
0.1,40,26,-10.9477,1.50641,840.335,120
0.1,25,20,-11.3051,1.28993,843.411,120
0.1,40,22,-11.2614,1.50061,876.215,120
0.1,40,28,-10.7023,1.74384,880.842,120
0.1,30,21,-11.0758,1.59369,884.802,120
0.1,40,24,-11.275,1.75331,884.322,120
0.1,40,23,-10.9614,1.78573,884.439,120
0.1,2,20,-10.32,0.635691,889.945,120
0.1,30,29,-11,1.72582,886.821,120
0.1,40,29,-11.4545,10.2164,888.233,120
0.1,30,27,-11.2818,1.41472,892.535,120
0.1,40,25,-11.0909,1.594,892.79,120
0.1,30,28,-11.1636,1.71793,901.339,120
0.1,30,24,-11.0182,1.47996,907.062,120
0.1,40,21,-11.2114,1.82714,918.913,120
0.1,35,21,-11.0116,12.6238,927.129,120
0.1,35,20,-10.9821,1.61652,931.898,120
0.1,30,22,-10.9212,1.81309,941.663,120
0.1,35,29,-11.2259,1.65393,945.989,120
0.1,35,25,-11.4241,1.31216,973.865,120
0.1,40,27,-11.0409,1.39491,1106.63,120
