threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.001,0.3,75,14.8606,1.42177,1204.41,120
0.001,0.01,76,15.7879,15.5383,1206.06,120
0.001,1,76,8.61515,8.99076,1207.76,120
0.001,0.07,79,15.6212,1.65557,1211.1,120
0.001,0.7,71,11.1909,1.93581,1219.34,120
0.001,0.01,71,15.6364,1.50397,1219.64,120
0.001,1,71,7.67879,1.83633,1221.09,120
0.001,10,74,-8.64545,6.59037,1221.63,120
0.001,0.3,79,14.197,2.395,1225.06,120
0.001,1,79,8.17576,3.45006,1228.46,120
0.001,0.3,70,14.6758,1.45372,1231.08,120
0.001,10,75,-7.68182,9.22784,1232.93,120
0.001,0.3,76,14.4455,14.4706,1237.4,120
0.001,3,79,-0.993939,4.24533,1247.77,120
0.001,3,74,-1.72424,3.8483,1249.52,120
0.001,10,78,-8.60909,7.52837,1251.98,120
0.001,7,70,-6.95455,9.34594,1256.67,120
0.001,3,75,-2.89091,4.90422,1259.32,120
0.001,1,70,8.99091,3.25898,1274.42,120
0.001,0.5,73,12.8485,1.64424,1283.01,120
0.001,0.3,74,14.4061,1.92318,1355.86,120
0.001,10,79,-7.81818,6.54272,1357.51,120
0.001,0.03,71,15.5848,1.54945,1386.06,120
0.001,0.01,70,15.7061,1.4145,1648.85,120
