threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.001,1,10,8.17273,1.42781,1013.61,120
0.001,0.1,18,15.2758,1.30241,1016.56,120
0.001,10,14,-8.55758,5.99001,1024.21,120
0.001,0.1,10,15.6697,1.49765,1026.18,120
0.001,5,13,-6.02727,4.41985,1030.36,120
0.001,0.5,17,13.5788,1.52609,1032.66,120
0.001,0.3,15,14.8273,2.69953,1043.37,120
0.001,0.01,19,15.7939,1.36559,1053.95,120
0.001,7,14,-5.8697,7.7794,1054.57,120
0.001,10,12,-7.47576,7.65964,1062.88,120
0.001,0.7,14,10.9939,2.49728,1065.06,120
0.001,0.7,11,11.2061,1.83054,1067.59,120
0.001,0.7,17,12.0333,3.05948,1076.42,120
0.001,0.7,15,11.5758,1.8734,1083.88,120
0.001,7,12,-4.95758,5.22644,1088.75,120
0.001,0.5,15,12.8242,2.01389,1098.87,120
0.001,0.03,13,15.6545,1.32585,1100.31,120
0.001,0.07,15,15.7485,1.46199,1104.68,120
0.001,5,19,-5.74242,5.18918,1107.03,120
0.001,3,13,0.793939,3.42917,1111.5,120
0.001,0.07,16,15.6909,1.51855,1114.04,120
0.001,7,19,-5.25758,7.13536,1119.38,120
0.001,3,16,-0.860606,5.37148,1120.97,120
0.001,0.01,16,15.6909,1.51855,1120.89,120
0.001,10,17,-7.71212,3.40564,1137.84,120
0.001,0.7,12,10.6,3.60424,1143.9,120
0.001,0.01,13,15.6545,1.32585,1148.83,120
0.001,0.03,17,15.8152,1.51773,1148.62,120
0.001,0.01,11,15.6485,1.47044,1149.01,120
0.001,0.03,19,15.8333,1.52958,1170.71,120
0.001,1,12,9.75455,2.94125,1171.06,120
0.001,3,14,3.25758,6.91026,1200.2,120
0.001,0.1,11,15.4152,1.60199,1201.89,120
0.001,10,16,-8.60303,4.27452,1216.15,120
0.001,0.5,16,13.3606,2.18043,1217.97,120
0.001,5,16,-6.46364,5.04792,1234.41,120
0.001,0.1,12,15.5606,1.22603,1237.28,120
0.001,0.3,13,13.5273,1.53086,1280.48,120
0.001,7,17,-4.80909,7.4928,1284.01,120
0.001,7,15,-5.87576,6.69786,1285.28,120
0.001,0.3,16,14.3939,1.24101,1298.8,120
0.001,0.7,16,10.6515,1.66176,1315.25,120
0.001,10,18,-10.6818,4.13636,1332.88,120
0.001,0.1,16,15.6909,1.51855,1349.83,120
0.001,0.5,10,13.6485,2.20367,1352.56,120
0.001,0.5,19,12.697,2.20751,1365.51,120
0.001,10,19,-10.1818,5.81422,1372.42,120
0.001,0.03,15,15.7788,1.41778,1373.69,120
0.001,7,16,-7.84848,6.55328,1379.02,120
0.001,0.01,14,15.8303,1.54048,1386.15,120
0.001,3,11,-3.5697,6.54629,1387.02,120
0.001,0.1,15,15.597,1.50983,1389.59,120
0.001,0.5,13,13.5727,2.59206,1395.53,120
0.001,7,13,-6.69697,11.0949,1404.26,120
0.001,1,14,10.6606,1.63572,1407.4,120
0.001,0.07,13,15.5636,1.44355,1413.12,120
0.001,0.01,18,15.6788,1.53598,1420.69,120
0.001,7,10,-6.63939,6.84079,1424.45,120
0.001,0.3,18,14.3788,1.6594,1431.93,120
0.001,0.01,12,15.603,1.23953,1442.13,120
0.001,0.7,10,10.8424,1.59956,1445.91,120
0.001,1,18,8.26061,1.84669,1473,120
0.001,0.01,15,15.7788,1.41778,1491.15,120
0.001,7,18,-7.00909,3.98403,1501.95,120
0.001,5,10,-4.52727,7.5322,1514.21,120
0.001,0.03,16,15.6909,1.51855,1532.81,120
0.001,3,17,0.215152,4.25046,1565.12,120
0.001,0.7,13,11.2333,1.51722,1575.12,120
0.001,1,19,8.88182,3.52513,1584.06,120
0.001,5,12,-1.31212,6.66964,1626.43,120
0.001,0.3,19,14.5909,1.66284,1677.14,120
0.001,5,14,-5.1303,5.28433,1691.4,120
0.001,0.01,10,15.9091,1.35485,1944.72,120
