threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.001,0.5,52,12.1303,1.7073,1035,120
0.001,0.3,52,14.3212,1.59619,1044.44,120
0.001,0.7,53,11.2485,1.52269,1048.26,120
0.001,0.1,50,15.3394,44.0135,1051.21,120
0.001,1,50,8.80606,37.9433,1052.24,120
0.001,0.7,51,12.4182,2.4662,1057.07,120
0.001,0.07,53,15.6242,1.46338,1058,120
0.001,0.01,57,15.497,1.61477,1057.82,120
0.001,10,57,-9.74848,4.06044,1059.13,120
0.001,3,51,-0.0212121,5.23706,1062.05,120
0.001,10,55,-9.5303,5.00219,1062.86,120
0.001,1,58,9.27273,2.34869,1065.53,120
0.001,0.03,56,15.6152,1.35524,1068,120
0.001,0.03,55,15.6636,1.55893,1068.02,120
0.001,0.7,56,11.1667,3.27276,1072.02,120
0.001,1,52,7.00303,3.14346,1079.26,120
0.001,0.01,58,15.6758,1.53456,1080.58,120
0.001,3,54,0.663636,6.39408,1086.55,120
0.001,0.1,56,15.3939,1.51827,1090.06,120
0.001,5,58,-4.36364,6.28899,1091.87,120
0.001,3,52,-2.89697,5.11854,1092.33,120
0.001,1,53,8.76364,2.33686,1092.58,120
0.001,0.3,57,13.9333,2.0961,1093.32,120
0.001,10,56,-9.08788,3.44648,1095.97,120
0.001,0.1,51,15.5,1.19401,1098.38,120
0.001,1,51,8.91212,1.76691,1100.91,120
0.001,3,50,-0.251515,29.1318,1102.58,120
0.001,0.03,58,15.6758,1.53456,1103.77,120
0.001,3,59,0.969697,9.33931,1106.84,120
0.001,0.07,54,15.603,1.51051,1107.24,120
0.001,0.7,55,10.4727,2.28969,1111.23,120
0.001,5,59,-2.62121,4.39959,1111.82,120
0.001,5,56,-4.81818,6.5879,1114.82,120
0.001,7,56,-8.66667,4.31351,1124.04,120
0.001,10,58,-7.61515,6.03735,1124.59,120
0.001,7,57,-8.66061,6.21796,1125.75,120
0.001,1,57,8.59394,3.47514,1131.11,120
0.001,0.5,57,12.5727,1.31889,1132.22,120
0.001,5,55,-7.09091,7.13404,1133.29,120
0.001,0.07,52,15.3788,1.56873,1132.73,120
0.001,0.7,57,10.5697,1.75097,1134.3,120
0.001,0.03,57,15.497,1.61477,1137.04,120
0.001,0.3,55,14.2545,2.15075,1137.13,120
0.001,0.03,53,15.6242,1.46338,1238.31,120
0.001,0.5,56,13.4636,1.50081,1263.93,120
0.001,0.01,50,15.5909,44.3035,1655.38,120
