threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.001,20,48,14.3908,1.41309,492.24,120
0.001,17,47,15.4846,0.997385,493.99,120
0.001,20,41,14.4877,1.12043,495.605,120
0.001,17,40,14.6596,1.41922,499.247,120
0.001,25,49,14.1722,1.54804,506.273,120
0.001,17,43,15.2308,4.87219,517.223,120
0.001,20,40,14.3769,1.04208,518.012,120
0.001,17,49,13.7308,1.21916,548.046,120
0.001,30,47,14.3758,1.63197,597.595,120
0.001,20,42,14.5385,1.63962,598.688,120
0.001,25,42,14.7759,2.21354,598.385,120
0.001,20,44,14.1508,1.36273,602.883,120
0.001,20,49,14.1185,1.24916,612.536,120
0.001,35,49,14.0223,1.92251,667.148,120
0.001,20,47,14.8108,1.49385,672.887,120
0.001,13,49,13.9846,0.881383,676.472,120
0.001,30,41,14.5061,1.66575,697.317,120
0.001,30,43,13.8697,1.6309,707.995,120
0.001,30,48,14.697,1.53999,709.449,120
0.001,25,46,14.3203,1.3397,736.621,120
0.001,25,41,14.5101,1.7222,738.435,120
0.001,30,45,14.597,1.72483,739.957,120
0.001,30,46,14.8394,1.47427,740.42,120
0.001,25,43,13.7772,1.42737,742.497,120
0.001,25,48,14.2177,1.36801,745.149,120
0.001,35,44,14.1295,1.61962,768.65,120
0.001,40,48,14.3932,1.54968,770.164,120
0.001,25,40,14.8785,1.38989,779.563,120
0.001,2,40,15.66,0.246953,794.278,120
0.001,25,45,14.4873,1.56055,795.333,120
0.001,25,44,14.1418,1.68967,798.599,120
0.001,35,40,14.3411,1.60807,799.014,120
0.001,25,47,14.2063,1.53956,800.978,120
0.001,35,45,14.8071,2.03818,803.257,120
0.001,40,43,14.0477,1.7901,815.143,120
0.001,40,41,14.0023,1.53227,823.714,120
0.001,40,42,14.6955,1.89776,827.526,120
0.001,30,42,14.9242,1.72211,833.281,120
0.001,30,49,14.2,1.5024,835.617,120
0.001,30,44,14.6909,2.28183,839.348,120
0.001,35,46,14.6063,1.54351,842.003,120
0.001,40,46,14.7068,1.83687,843.947,120
0.001,40,45,14.5,1.38366,848.221,120
0.001,30,40,14.5697,1.98211,859.527,120
0.001,40,49,14.0682,8.56222,865.576,120
0.001,35,41,14.5473,1.49881,871.857,120
0.001,35,47,14.85,35.1618,878.083,120
0.001,35,42,14.5366,1.67275,885.118,120
0.001,35,48,14.5554,2.27138,886.241,120
0.001,35,43,14.1188,2.34146,887.478,120
0.001,40,44,14.0295,1.66856,948.392,120
0.001,40,40,14.2159,1.68612,949.505,120
0.001,40,47,14.4159,1.81759,976.632,120
