threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.001,0.01,9,15.6364,1.45848,966.164,120
0.001,1,1,8.69697,2.33311,973.861,120
0.001,3,0,-1.48485,4.30886,977.417,120
0.001,0.1,7,15.4848,1.39457,979.348,120
0.001,3,1,-0.875758,3.43295,985.113,120
0.001,0.07,3,15.5727,1.52205,990.04,120
0.001,0.3,2,13.6667,1.71516,993.587,120
0.001,10,6,-8.5,3.07286,999.228,120
0.001,0.3,9,14.4879,1.73507,1000.58,120
0.001,10,2,-7.53333,7.61734,1003.49,120
0.001,0.1,3,15.4636,1.44419,1004.99,120
0.001,0.3,3,14.7788,1.84601,1009.7,120
0.001,1,6,8.14848,2.19655,1010.9,120
0.001,1,7,6.45758,2.54201,1011.5,120
0.001,0.03,3,15.6818,1.40928,1016.11,120
0.001,0.03,2,15.7606,1.26419,1016.77,120
0.001,3,7,-2.9,5.14893,1018.59,120
0.001,0.03,9,15.6364,1.45848,1019.75,120
0.001,7,3,-6.50909,4.70015,1019.92,120
0.001,10,3,-9.76061,5.56399,1020.27,120
0.001,10,5,-7.77273,4.06232,1023.39,120
0.001,10,4,-7.68788,4.70097,1028.68,120
0.001,0.1,1,15.3606,1.41221,1032.32,120
0.001,0.3,4,13.9788,1.70385,1037.44,120
0.001,5,2,-4.3,6.408,1038.51,120
0.001,0.5,5,13.0939,1.21462,1040.87,120
0.001,0.07,6,15.6909,1.62978,1053.41,120
0.001,0.01,4,15.5152,1.30377,1054.92,120
0.001,3,2,0.2,7.68991,1057.44,120
0.001,3,9,-1.61212,6.26146,1069.18,120
0.001,0.1,4,15.1515,1.36914,1070.26,120
0.001,3,6,0.0939394,5.36946,1070.56,120
0.001,10,0,-7.91818,5.32528,1076.77,120
0.001,7,4,-7.19394,5.48432,1086.25,120
0.001,0.1,5,15.6455,1.39856,1089.78,120
0.001,0.7,8,11.9606,35.4163,1098.37,120
0.001,0.5,9,12.4152,1.83461,1100.17,120
0.001,0.01,3,15.6818,1.40928,1101.95,120
0.001,0.03,7,15.5364,1.5139,1107.33,120
0.001,0.07,7,15.4848,1.39457,1109.58,120
0.001,0.3,0,14.8,1.70542,1114.36,120
0.001,0.7,0,10.8939,2.56867,1114.94,120
0.001,5,1,-3.91212,4.95381,1116.41,120
0.001,0.3,1,14.2879,1.43004,1118.21,120
0.001,0.7,2,10.4394,2.39779,1118.62,120
0.001,0.5,4,11.7394,1.83222,1119.42,120
0.001,0.7,5,10.7455,2.82895,1121.81,120
0.001,0.07,8,15.6758,37.9351,1124.69,120
0.001,0.01,5,15.7303,1.51852,1124.8,120
0.001,0.1,6,15.6394,1.50259,1125.72,120
0.001,10,8,-7.72121,15.3824,1125.98,120
0.001,1,8,10.0727,33.5229,1126.81,120
0.001,3,8,-0.951515,22.6336,1127.21,120
0.001,7,6,-6.87273,6.36849,1128.69,120
0.001,0.5,1,12.3939,1.71131,1128.95,120
0.001,0.03,5,15.7303,1.51852,1129.8,120
0.001,5,8,-1.80303,22.9257,1130.62,120
0.001,1,9,7.45152,2.98282,1131.69,120
0.001,5,7,-4.45455,5.5353,1132.38,120
0.001,0.07,0,15.5727,1.48635,1134.83,120
0.001,5,9,-5.26061,4.23662,1137.03,120
0.001,0.3,7,13.9818,1.70968,1137.33,120
0.001,0.7,4,11.6667,2.44031,1140.43,120
0.001,3,3,-0.4,4.64729,1146.8,120
0.001,0.01,6,15.7333,1.52634,1147.76,120
0.001,1,5,8.04545,2.14314,1148.03,120
0.001,7,0,-7.60909,4.72736,1148.43,120
0.001,5,3,-3.37879,6.40749,1150.23,120
0.001,1,0,8.94242,1.75447,1150.46,120
0.001,3,4,-2.11818,4.23202,1151.03,120
0.001,5,6,-5.59697,7.46689,1154.97,120
0.001,0.01,8,15.7424,38.0265,1155.56,120
0.001,0.1,2,15.6818,1.34088,1170.44,120
0.001,7,8,-5.35758,18.3754,1170.43,120
0.001,0.01,7,15.5364,1.5139,1178.32,120
0.001,1,3,8.10909,3.29944,1279.54,120
0.001,0.01,0,15.6091,1.48635,1555.28,120
