t,x,analytic,simulated
4.9,97.8,3.10161e-08,2.59328e-10
4.9,98.1,2.9414e-08,2.18014e-10
4.9,98.4,2.78948e-08,1.78699e-10
4.9,98.7,2.6454e-08,1.41024e-10
4.9,99,2.50876e-08,1.04647e-10
4.9,99.3,2.37918e-08,6.92332e-11
4.9,99.6,2.25629e-08,3.44577e-11
4.9,99.9,2.13975e-08,0
5,0,1,1
5,0.3,0.948349,0.948347
5,0.6,0.899365,0.899362
5,0.9,0.852912,0.852906
5,1.2,0.808858,0.808849
5,1.5,0.767079,0.767068
5,1.8,0.727459,0.727443
5,2.1,0.689885,0.689865
5,2.4,0.654251,0.654227
5,2.7,0.620458,0.620429
5,3,0.588411,0.588377
5,3.3,0.558019,0.557979
5,3.6,0.529196,0.529151
5,3.9,0.501862,0.501812
5,4.2,0.475941,0.475884
5,4.5,0.451358,0.451296
5,4.8,0.428044,0.427976
5,5.1,0.405935,0.405861
5,5.4,0.384968,0.384888
5,5.7,0.365084,0.364998
5,6,0.346227,0.346134
5,6.3,0.328344,0.328245
5,6.6,0.311385,0.311279
5,6.9,0.295301,0.29519
5,7.2,0.280049,0.279931
5,7.5,0.265584,0.26546
5,7.8,0.251866,0.251736
5,8.1,0.238857,0.238721
5,8.4,0.22652,0.226377
5,8.7,0.214819,0.214671
5,9,0.203724,0.20357
5,9.3,0.193201,0.193042
5,9.6,0.183222,0.183057
5,9.9,0.173758,0.173588
5,10.2,0.164784,0.164608
5,10.5,0.156272,0.156091
5,10.8,0.148201,0.148015
5,11.1,0.140546,0.140355
5,11.4,0.133287,0.133091
5,11.7,0.126402,0.126202
5,12,0.119873,0.119668
5,12.3,0.113682,0.113472
5,12.6,0.10781,0.107597
5,12.9,0.102241,0.102024
5,13.2,0.0969604,0.0967393
5,13.5,0.0919523,0.0917275
5,13.8,0.0872028,0.0869745
5,14.1,0.0826987,0.082467
5,14.4,0.0784272,0.0781923
5,14.7,0.0743763,0.0741384
5,15,0.0705347,0.070294
5,15.3,0.0668915,0.0666481
5,15.6,0.0634365,0.0631905
5,15.9,0.0601599,0.0599116
5,16.2,0.0570526,0.0568021
5,16.5,0.0541057,0.0538533
5,16.8,0.0513111,0.0510568
5,17.1,0.0486608,0.0484048
5,17.4,0.0461474,0.0458899
5,17.7,0.0437638,0.043505
5,18,0.0415034,0.0412434
5,18.3,0.0393597,0.0390986
5,18.6,0.0373267,0.0370648
5,18.9,0.0353987,0.0351361
5,19.2,0.0335703,0.0333071
5,19.5,0.0318364,0.0315727
5,19.8,0.030192,0.0299281
5,20.1,0.0286325,0.0283685
5,20.4,0.0271536,0.0268896
5,20.7,0.0257511,0.0254872
5,21,0.024421,0.0241574
5,21.3,0.0231597,0.0228965
5,21.6,0.0219634,0.0217008
5,21.9,0.020829,0.020567
5,22.2,0.0197531,0.019492
5,22.5,0.0187329,0.0184726
5,22.8,0.0177653,0.0175061
5,23.1,0.0168477,0.0165896
5,23.4,0.0159775,0.0157207
5,23.7,0.0151522,0.0148968
5,24,0.0143696,0.0141156
5,24.3,0.0136274,0.013375
5,24.6,0.0129235,0.0126728
5,24.9,0.012256,0.0120071
5,25.2,0.011623,0.0113759
5,25.5,0.0110226,0.0107775
5,25.8,0.0104533,0.0102102
5,26.1,0.00991336,0.00967236
5,26.4,0.00940132,0.0091625
5,26.7,0.00891573,0.00867917
5,27,0.00845522,0.00822098
5,27.3,0.0080185,0.00778665
5,27.6,0.00760434,0.00737494
5,27.9,0.00721156,0.00698468
5,28.2,0.00683907,0.00661476
5,28.5,0.00648583,0.00626414
5,28.8,0.00615083,0.00593181
5,29.1,0.00583313,0.00561682
5,29.4,0.00553184,0.0053183
5,29.7,0.00524611,0.00503537
5,30,0.00497514,0.00476723
5,30.3,0.00471817,0.00451313
5,30.6,0.00447447,0.00427233
5,30.9,0.00424336,0.00404414
5,31.2,0.00402418,0.00382791
5,31.5,0.00381633,0.00362303
5,31.8,0.00361921,0.0034289
5,32.1,0.00343228,0.00324497
5,32.4,0.00325499,0.00307071
5,32.7,0.00308687,0.00290561
5,33,0.00292743,0.00274921
5,33.3,0.00277622,0.00260104
5,33.6,0.00263283,0.00246069
5,33.9,0.00249684,0.00232775
5,34.2,0.00236787,0.00220183
5,34.5,0.00224557,0.00208257
5,34.8,0.00212958,0.00196961
5,35.1,0.00201959,0.00186264
5,35.4,0.00191527,0.00176135
5,35.7,0.00181635,0.00166542
5,36,0.00172253,0.0015746
5,36.3,0.00163356,0.0014886
5,36.6,0.00154918,0.00140718
5,36.9,0.00146917,0.00133011
5,37.2,0.00139328,0.00125714
5,37.5,0.00132132,0.00118807
5,37.8,0.00125307,0.00112269
5,38.1,0.00118835,0.00106082
5,38.4,0.00112697,0.00100226
5,38.7,0.00106876,0.000946845
5,39,0.00101356,0.000894407
5,39.3,0.000961204,0.000844791
5,39.6,0.000911556,0.000797849
5,39.9,0.000864473,0.000753439
5,40.2,0.000819822,0.000711428
5,40.5,0.000777477,0.00067169
5,40.8,0.00073732,0.000634105
5,41.1,0.000699236,0.00059856
5,41.4,0.00066312,0.000564946
5,41.7,0.000628869,0.000533161
5,42,0.000596387,0.000503109
5,42.3,0.000565583,0.000474697
5,42.6,0.00053637,0.000447838
5,42.9,0.000508665,0.00042245
5,43.2,0.000482392,0.000398455
5,43.5,0.000457476,0.000375778
5,43.8,0.000433847,0.00035435
5,44.1,0.000411438,0.000334102
5,44.4,0.000390187,0.000314973
5,44.7,0.000370033,0.000296902
5,45,0.00035092,0.000279833
5,45.3,0.000332795,0.000263711
5,45.6,0.000315606,0.000248487
5,45.9,0.000299304,0.00023411
5,46.2,0.000283845,0.000220537
5,46.5,0.000269184,0.000207722
5,46.8,0.00025528,0.000195626
5,47.1,0.000242095,0.00018421
5,47.4,0.00022959,0.000173435
5,47.7,0.000217731,0.000163269
5,48,0.000206485,0.000153676
5,48.3,0.00019582,0.000144627
5,48.6,0.000185706,0.000136091
5,48.9,0.000176114,0.00012804
5,49.2,0.000167017,0.000120449
5,49.5,0.000158391,0.00011329
5,49.8,0.00015021,0.000106541
5,50.1,0.000142451,0.00010018
5,50.4,0.000135093,9.41834e-05
5,50.7,0.000128115,8.85326e-05
5,51,0.000121498,8.3208e-05
5,51.3,0.000115223,7.81916e-05
5,51.6,0.000109271,7.34661e-05
5,51.9,0.000103627,6.90153e-05
5,52.2,9.82747e-05,6.48238e-05
5,52.5,9.31987e-05,6.08771e-05
5,52.8,8.83849e-05,5.71615e-05
5,53.1,8.38197e-05,5.36639e-05
5,53.4,7.94903e-05,5.03721e-05
5,53.7,7.53845e-05,4.72743e-05
5,54,7.14908e-05,4.43597e-05
5,54.3,6.77982e-05,4.16178e-05
5,54.6,6.42964e-05,3.90388e-05
5,54.9,6.09754e-05,3.66134e-05
5,55.2,5.78259e-05,3.43327e-05
5,55.5,5.48391e-05,3.21886e-05
5,55.8,5.20066e-05,3.01732e-05
5,56.1,4.93204e-05,2.82789e-05
5,56.4,4.67729e-05,2.6499e-05
5,56.7,4.43571e-05,2.48267e-05
5,57,4.2066e-05,2.32557e-05
5,57.3,3.98932e-05,2.17803e-05
5,57.6,3.78327e-05,2.03948e-05
5,57.9,3.58786e-05,1.9094e-05
5,58.2,3.40254e-05,1.78728e-05
5,58.5,3.22679e-05,1.67267e-05
5,58.8,3.06013e-05,1.56512e-05
5,59.1,2.90207e-05,1.46421e-05
5,59.4,2.75217e-05,1.36956e-05
5,59.7,2.61002e-05,1.28078e-05
5,60,2.47521e-05,1.19753e-05
5,60.3,2.34736e-05,1.11948e-05
5,60.6,2.22611e-05,1.04631e-05
5,60.9,2.11113e-05,9.77741e-06
5,61.2,2.00209e-05,9.13489e-06
5,61.5,1.89868e-05,8.53293e-06
5,61.8,1.80061e-05,7.96909e-06
5,62.1,1.70761e-05,7.44105e-06
5,62.4,1.61941e-05,6.94663e-06
5,62.7,1.53576e-05,6.48378e-06
5,63,1.45644e-05,6.05057e-06
5,63.3,1.38121e-05,5.64518e-06
5,63.6,1.30987e-05,5.26589e-06
5,63.9,1.24221e-05,4.9111e-06
5,64.2,1.17805e-05,4.57929e-06
5,64.5,1.1172e-05,4.26903e-06
5,64.8,1.0595e-05,3.97898e-06
5,65.1,1.00477e-05,3.70787e-06
5,65.4,9.52876e-06,3.45453e-06
5,65.7,9.03659e-06,3.21784e-06
5,66,8.56984e-06,2.99674e-06
5,66.3,8.12719e-06,2.79025e-06
5,66.6,7.70741e-06,2.59745e-06
5,66.9,7.30932e-06,2.41746e-06
5,67.2,6.93178e-06,2.24947e-06
5,67.5,6.57374e-06,2.09272e-06
5,67.8,6.2342e-06,1.94647e-06
5,68.1,5.9122e-06,1.81006e-06
5,68.4,5.60682e-06,1.68285e-06
5,68.7,5.31723e-06,1.56425e-06
5,69,5.04258e-06,1.45369e-06
5,69.3,4.78213e-06,1.35066e-06
5,69.6,4.53512e-06,1.25465e-06
5,69.9,4.30088e-06,1.16522e-06
5,70.2,4.07873e-06,1.08193e-06
5,70.5,3.86806e-06,1.00437e-06
5,70.8,3.66827e-06,9.32167e-07
5,71.1,3.4788e-06,8.64965e-07
5,71.4,3.29912e-06,8.02431e-07
5,71.7,3.12871e-06,7.44253e-07
5,72,2.96711e-06,6.9014e-07
5,72.3,2.81386e-06,6.39819e-07
5,72.6,2.66852e-06,5.93035e-07
5,72.9,2.53068e-06,5.49549e-07
5,73.2,2.39997e-06,5.09138e-07
5,73.5,2.27601e-06,4.71592e-07
5,73.8,2.15845e-06,4.36717e-07
5,74.1,2.04696e-06,4.04329e-07
5,74.4,1.94124e-06,3.74259e-07
5,74.7,1.84097e-06,3.46346e-07
5,75,1.74588e-06,3.20442e-07
5,75.3,1.6557e-06,2.96408e-07
5,75.6,1.57018e-06,2.74113e-07
5,75.9,1.48908e-06,2.53438e-07
5,76.2,1.41217e-06,2.34268e-07
5,76.5,1.33923e-06,2.16498e-07
5,76.8,1.27006e-06,2.0003e-07
5,77.1,1.20446e-06,1.84771e-07
5,77.4,1.14224e-06,1.70637e-07
5,77.7,1.08325e-06,1.57548e-07
5,78,1.02729e-06,1.45429e-07
5,78.3,9.74233e-07,1.3421e-07
5,78.6,9.23913e-07,1.23828e-07
5,78.9,8.76191e-07,1.14223e-07
5,79.2,8.30935e-07,1.05337e-07
5,79.5,7.88016e-07,9.71203e-08
5,79.8,7.47314e-07,8.95232e-08
5,80.1,7.08714e-07,8.25008e-08
5,80.4,6.72108e-07,7.60113e-08
5,80.7,6.37393e-07,7.00156e-08
5,81,6.04471e-07,6.44775e-08
5,81.3,5.73249e-07,5.93633e-08
5,81.6,5.4364e-07,5.46417e-08
5,81.9,5.1556e-07,5.02836e-08
5,82.2,4.88931e-07,4.6262e-08
5,82.5,4.63677e-07,4.25518e-08
5,82.8,4.39728e-07,3.91298e-08
5,83.1,4.17015e-07,3.59743e-08
5,83.4,3.95476e-07,3.30652e-08
5,83.7,3.75049e-07,3.0384e-08
5,84,3.55677e-07,2.79135e-08
5,84.3,3.37306e-07,2.56376e-08
5,84.6,3.19884e-07,2.35415e-08
5,84.9,3.03361e-07,2.16115e-08
5,85.2,2.87692e-07,1.98349e-08
5,85.5,2.72833e-07,1.81998e-08
5,85.8,2.5874e-07,1.66954e-08
5,86.1,2.45376e-07,1.53115e-08
5,86.4,2.32702e-07,1.40388e-08
5,86.7,2.20683e-07,1.28687e-08
5,87,2.09284e-07,1.17932e-08
5,87.3,1.98474e-07,1.08048e-08
5,87.6,1.88223e-07,9.89666e-09
5,87.9,1.78501e-07,9.06253e-09
5,88.2,1.69281e-07,8.29653e-09
5,88.5,1.60538e-07,7.59326e-09
5,88.8,1.52246e-07,6.94773e-09
5,89.1,1.44382e-07,6.35533e-09
5,89.4,1.36924e-07,5.81181e-09
5,89.7,1.29852e-07,5.31324e-09
5,90,1.23145e-07,4.85599e-09
5,90.3,1.16784e-07,4.43673e-09
5,90.6,1.10752e-07,4.05236e-09
5,90.9,1.05032e-07,3.70003e-09
5,91.2,9.96069e-08,3.37714e-09
5,91.5,9.44621e-08,3.08124e-09
5,91.8,8.9583e-08,2.81012e-09
5,92.1,8.49559e-08,2.56172e-09
5,92.4,8.05678e-08,2.33413e-09
5,92.7,7.64064e-08,2.12561e-09
5,93,7.24599e-08,1.93455e-09
5,93.3,6.87172e-08,1.75946e-09
5,93.6,6.51679e-08,1.59897e-09
5,93.9,6.18019e-08,1.45181e-09
5,94.2,5.86098e-08,1.31681e-09
5,94.5,5.55825e-08,1.19291e-09
5,94.8,5.27116e-08,1.0791e-09
5,95.1,4.9989e-08,9.74454e-10
5,95.4,4.7407e-08,8.7813e-10
5,95.7,4.49583e-08,7.89335e-10
5,96,4.26362e-08,7.07335e-10
5,96.3,4.0434e-08,6.31447e-10
5,96.6,3.83455e-08,5.61038e-10
5,96.9,3.63649e-08,4.95511e-10
5,97.2,3.44866e-08,4.34313e-10
5,97.5,3.27053e-08,3.76919e-10
5,97.8,3.10161e-08,3.22836e-10
5,98.1,2.9414e-08,2.71596e-10
5,98.4,2.78948e-08,2.22752e-10
5,98.7,2.6454e-08,1.75878e-10
5,99,2.50876e-08,1.30562e-10
5,99.3,2.37918e-08,8.64027e-11
5,99.6,2.25629e-08,4.30104e-11
5,99.9,2.13975e-08,0
5.1,0,1,1
5.1,0.3,0.948349,0.948348
5.1,0.6,0.899365,0.899364
5.1,0.9,0.852912,0.852909
5.1,1.2,0.808858,0.808853
5.1,1.5,0.767079,0.767072
5.1,1.8,0.727459,0.727448
5.1,2.1,0.689885,0.689871
5.1,2.4,0.654251,0.654234
5.1,2.7,0.620458,0.620437
5.1,3,0.588411,0.588385
5.1,3.3,0.558019,0.557988
5.1,3.6,0.529196,0.529161
5.1,3.9,0.501862,0.501823
5.1,4.2,0.475941,0.475896
5.1,4.5,0.451358,0.451308
5.1,4.8,0.428044,0.427989
5.1,5.1,0.405935,0.405875
5.1,5.4,0.384968,0.384902
5.1,5.7,0.365084,0.365013
5.1,6,0.346227,0.34615
5.1,6.3,0.328344,0.328262
5.1,6.6,0.311385,0.311297
5.1,6.9,0.295301,0.295208
5.1,7.2,0.280049,0.279949
5.1,7.5,0.265584,0.265479
5.1,7.8,0.251866,0.251756
5.1,8.1,0.238857,0.238741
5.1,8.4,0.22652,0.226399
5.1,8.7,0.214819,0.214693
5.1,9,0.203724,0.203592
5.1,9.3,0.193201,0.193065
5.1,9.6,0.183222,0.183081
5.1,9.9,0.173758,0.173612
5.1,10.2,0.164784,0.164632
5.1,10.5,0.156272,0.156116
5.1,10.8,0.148201,0.14804
5.1,11.1,0.140546,0.140381
5.1,11.4,0.133287,0.133117
5.1,11.7,0.126402,0.126228
5.1,12,0.119873,0.119695
5.1,12.3,0.113682,0.1135
5.1,12.6,0.10781,0.107624
5.1,12.9,0.102241,0.102052
5.1,13.2,0.0969604,0.0967677
5.1,13.5,0.0919523,0.0917561
5.1,13.8,0.0872028,0.0870034
5.1,14.1,0.0826987,0.0824962
5.1,14.4,0.0784272,0.0782218
5.1,14.7,0.0743763,0.0741681
5.1,15,0.0705347,0.0703238
5.1,15.3,0.0668915,0.0666781
5.1,15.6,0.0634365,0.0632207
5.1,15.9,0.0601599,0.0599419
5.1,16.2,0.0570526,0.0568325
5.1,16.5,0.0541057,0.0538838
5.1,16.8,0.0513111,0.0510874
5.1,17.1,0.0486608,0.0484355
5.1,17.4,0.0461474,0.0459206
5.1,17.7,0.0437638,0.0435357
5.1,18,0.0415034,0.0412741
5.1,18.3,0.0393597,0.0391293
5.1,18.6,0.0373267,0.0370954
5.1,18.9,0.0353987,0.0351667
5.1,19.2,0.0335703,0.0333377
5.1,19.5,0.0318364,0.0316032
5.1,19.8,0.030192,0.0299585
5.1,20.1,0.0286325,0.0283988
5.1,20.4,0.0271536,0.0269198
5.1,20.7,0.0257511,0.0255173
5.1,21,0.024421,0.0241873
5.1,21.3,0.0231597,0.0229262
5.1,21.6,0.0219634,0.0217303
5.1,21.9,0.020829,0.0205964
5.1,22.2,0.0197531,0.0195211
5.1,22.5,0.0187329,0.0185016
5.1,22.8,0.0177653,0.0175348
5.1,23.1,0.0168477,0.0166181
5.1,23.4,0.0159775,0.0157489
5.1,23.7,0.0151522,0.0149248
5.1,24,0.0143696,0.0141434
5.1,24.3,0.0136274,0.0134025
5.1,24.6,0.0129235,0.0127
5.1,24.9,0.012256,0.0120339
5.1,25.2,0.011623,0.0114025
5.1,25.5,0.0110226,0.0108037
5.1,25.8,0.0104533,0.0102361
5.1,26.1,0.00991336,0.00969798
5.1,26.4,0.00940132,0.0091878
5.1,26.7,0.00891573,0.00870413
5.1,27,0.00845522,0.00824561
5.1,27.3,0.0080185,0.00781093
5.1,27.6,0.00760434,0.00739887
5.1,27.9,0.00721156,0.00700825
5.1,28.2,0.00683907,0.00663798
5.1,28.5,0.00648583,0.00628699
5.1,28.8,0.00615083,0.00595429
5.1,29.1,0.00583313,0.00563894
5.1,29.4,0.00553184,0.00534004
5.1,29.7,0.00524611,0.00505674
5.1,30,0.00497514,0.00478823
5.1,30.3,0.00471817,0.00453375
5.1,30.6,0.00447447,0.00429257
5.1,30.9,0.00424336,0.00406401
5.1,31.2,0.00402418,0.00384741
5.1,31.5,0.00381633,0.00364215
5.1,31.8,0.00361921,0.00344764
5.1,32.1,0.00343228,0.00326333
5.1,32.4,0.00325499,0.0030887
5.1,32.7,0.00308687,0.00292323
5.1,33,0.00292743,0.00276645
5.1,33.3,0.00277622,0.00261792
5.1,33.6,0.00263283,0.0024772
5.1,33.9,0.00249684,0.00234389
5.1,34.2,0.00236787,0.0022176
5.1,34.5,0.00224557,0.00209798
5.1,34.8,0.00212958,0.00198467
5.1,35.1,0.00201959,0.00187734
5.1,35.4,0.00191527,0.00177569
5.1,35.7,0.00181635,0.00167942
5.1,36,0.00172253,0.00158825
5.1,36.3,0.00163356,0.00150192
5.1,36.6,0.00154918,0.00142016
5.1,36.9,0.00146917,0.00134275
5.1,37.2,0.00139328,0.00126946
5.1,37.5,0.00132132,0.00120006
5.1,37.8,0.00125307,0.00113437
5.1,38.1,0.00118835,0.00107218
5.1,38.4,0.00112697,0.00101331
5.1,38.7,0.00106876,0.00095759
5.1,39,0.00101356,0.000904852
5.1,39.3,0.000961204,0.000854941
5.1,39.6,0.000911556,0.000807708
5.1,39.9,0.000864473,0.000763013
5.1,40.2,0.000819822,0.000720722
5.1,40.5,0.000777477,0.000680709
5.1,40.8,0.00073732,0.000642855
5.1,41.1,0.000699236,0.000607045
5.1,41.4,0.00066312,0.000573172
5.1,41.7,0.000628869,0.000541133
5.1,42,0.000596387,0.000510832
5.1,42.3,0.000565583,0.000482177
5.1,42.6,0.00053637,0.00045508
5.1,42.9,0.000508665,0.00042946
5.1,43.2,0.000482392,0.000405237
5.1,43.5,0.000457476,0.000382338
5.1,43.8,0.000433847,0.000360693
5.1,44.1,0.000411438,0.000340233
5.1,44.4,0.000390187,0.000320898
5.1,44.7,0.000370033,0.000302625
5.1,45,0.00035092,0.000285359
5.1,45.3,0.000332795,0.000269046
5.1,45.6,0.000315606,0.000253635
5.1,45.9,0.000299304,0.000239077
5.1,46.2,0.000283845,0.000225327
5.1,46.5,0.000269184,0.000212341
5.1,46.8,0.00025528,0.000200077
5.1,47.1,0.000242095,0.000188498
5.1,47.4,0.00022959,0.000177566
5.1,47.7,0.000217731,0.000167246
5.1,48,0.000206485,0.000157505
5.1,48.3,0.00019582,0.000148311
5.1,48.6,0.000185706,0.000139635
5.1,48.9,0.000176114,0.000131449
5.1,49.2,0.000167017,0.000123725
5.1,49.5,0.000158391,0.000116439
5.1,49.8,0.00015021,0.000109567
5.1,50.1,0.000142451,0.000103085
5.1,50.4,0.000135093,9.69732e-05
5.1,50.7,0.000128115,9.12104e-05
5.1,51,0.000121498,8.57776e-05
5.1,51.3,0.000115223,8.06564e-05
5.1,51.6,0.000109271,7.58297e-05
5.1,51.9,0.000103627,7.12812e-05
5.1,52.2,9.82747e-05,6.69953e-05
5.1,52.5,9.31987e-05,6.29576e-05
5.1,52.8,8.83849e-05,5.9154e-05
5.1,53.1,8.38197e-05,5.55717e-05
5.1,53.4,7.94903e-05,5.21981e-05
5.1,53.7,7.53845e-05,4.90216e-05
5.1,54,7.14908e-05,4.60311e-05
5.1,54.3,6.77982e-05,4.32161e-05
5.1,54.6,6.42964e-05,4.05668e-05
5.1,54.9,6.09754e-05,3.80736e-05
5.1,55.2,5.78259e-05,3.57278e-05
5.1,55.5,5.48391e-05,3.35211e-05
5.1,55.8,5.20066e-05,3.14454e-05
5.1,56.1,4.93204e-05,2.94933e-05
5.1,56.4,4.67729e-05,2.76577e-05
5.1,56.7,4.43571e-05,2.5932e-05
5.1,57,4.2066e-05,2.43098e-05
5.1,57.3,3.98932e-05,2.27852e-05
5.1,57.6,3.78327e-05,2.13525e-05
5.1,57.9,3.58786e-05,2.00065e-05
5.1,58.2,3.40254e-05,1.8742e-05
5.1,58.5,3.22679e-05,1.75543e-05
5.1,58.8,3.06013e-05,1.6439e-05
5.1,59.1,2.90207e-05,1.53918e-05
5.1,59.4,2.75217e-05,1.44087e-05
5.1,59.7,2.61002e-05,1.3486e-05
5.1,60,2.47521e-05,1.26201e-05
5.1,60.3,2.34736e-05,1.18076e-05
5.1,60.6,2.22611e-05,1.10454e-05
5.1,60.9,2.11113e-05,1.03305e-05
5.1,61.2,2.00209e-05,9.66009e-06
5.1,61.5,1.89868e-05,9.03151e-06
5.1,61.8,1.80061e-05,8.44224e-06
5.1,62.1,1.70761e-05,7.88994e-06
5.1,62.4,1.61941e-05,7.37237e-06
5.1,62.7,1.53576e-05,6.88745e-06
5.1,63,1.45644e-05,6.43319e-06
5.1,63.3,1.38121e-05,6.00774e-06
5.1,63.6,1.30987e-05,5.60935e-06
5.1,63.9,1.24221e-05,5.23636e-06
5.1,64.2,1.17805e-05,4.88722e-06
5.1,64.5,1.1172e-05,4.56047e-06
5.1,64.8,1.0595e-05,4.25473e-06
5.1,65.1,1.00477e-05,3.9687e-06
5.1,65.4,9.52876e-06,3.70117e-06
5.1,65.7,9.03659e-06,3.45098e-06
5.1,66,8.56984e-06,3.21707e-06
5.1,66.3,8.12719e-06,2.99841e-06
5.1,66.6,7.70741e-06,2.79405e-06
5.1,66.9,7.30932e-06,2.60309e-06
5.1,67.2,6.93178e-06,2.42469e-06
5.1,67.5,6.57374e-06,2.25805e-06
5.1,67.8,6.2342e-06,2.10244e-06
5.1,68.1,5.9122e-06,1.95715e-06
5.1,68.4,5.60682e-06,1.82152e-06
5.1,68.7,5.31723e-06,1.69495e-06
5.1,69,5.04258e-06,1.57684e-06
5.1,69.3,4.78213e-06,1.46665e-06
5.1,69.6,4.53512e-06,1.36388e-06
5.1,69.9,4.30088e-06,1.26805e-06
5.1,70.2,4.07873e-06,1.1787e-06
5.1,70.5,3.86806e-06,1.09541e-06
5.1,70.8,3.66827e-06,1.0178e-06
5.1,71.1,3.4788e-06,9.45479e-07
5.1,71.4,3.29912e-06,8.78113e-07
5.1,71.7,3.12871e-06,8.15373e-07
5.1,72,2.96711e-06,7.56952e-07
5.1,72.3,2.81386e-06,7.02566e-07
5.1,72.6,2.66852e-06,6.51948e-07
5.1,72.9,2.53068e-06,6.04845e-07
5.1,73.2,2.39997e-06,5.61023e-07
5.1,73.5,2.27601e-06,5.20263e-07
5.1,73.8,2.15845e-06,4.82359e-07
5.1,74.1,2.04696e-06,4.47119e-07
5.1,74.4,1.94124e-06,4.14362e-07
5.1,74.7,1.84097e-06,3.83921e-07
5.1,75,1.74588e-06,3.55637e-07
5.1,75.3,1.6557e-06,3.29364e-07
5.1,75.6,1.57018e-06,3.04965e-07
5.1,75.9,1.48908e-06,2.8231e-07
5.1,76.2,1.41217e-06,2.6128e-07
5.1,76.5,1.33923e-06,2.41762e-07
5.1,76.8,1.27006e-06,2.23652e-07
5.1,77.1,1.20446e-06,2.06853e-07
5.1,77.4,1.14224e-06,1.91272e-07
5.1,77.7,1.08325e-06,1.76825e-07
5.1,78,1.02729e-06,1.63432e-07
5.1,78.3,9.74233e-07,1.51019e-07
5.1,78.6,9.23913e-07,1.39517e-07
5.1,78.9,8.76191e-07,1.28862e-07
5.1,79.2,8.30935e-07,1.18994e-07
5.1,79.5,7.88016e-07,1.09856e-07
5.1,79.8,7.47314e-07,1.01396e-07
5.1,80.1,7.08714e-07,9.35668e-08
5.1,80.4,6.72108e-07,8.6322e-08
5.1,80.7,6.37393e-07,7.96197e-08
5.1,81,6.04471e-07,7.34209e-08
5.1,81.3,5.73249e-07,6.7689e-08
5.1,81.6,5.4364e-07,6.23901e-08
5.1,81.9,5.1556e-07,5.74927e-08
5.1,82.2,4.88931e-07,5.29673e-08
5.1,82.5,4.63677e-07,4.87867e-08
5.1,82.8,4.39728e-07,4.49256e-08
5.1,83.1,4.17015e-07,4.13603e-08
5.1,83.4,3.95476e-07,3.8069e-08
5.1,83.7,3.75049e-07,3.50314e-08
5.1,84,3.55677e-07,3.22285e-08
5.1,84.3,3.37306e-07,2.96429e-08
5.1,84.6,3.19884e-07,2.72582e-08
5.1,84.9,3.03361e-07,2.50594e-08
5.1,85.2,2.87692e-07,2.30324e-08
5.1,85.5,2.72833e-07,2.11643e-08
5.1,85.8,2.5874e-07,1.94431e-08
5.1,86.1,2.45376e-07,1.78575e-08
5.1,86.4,2.32702e-07,1.63972e-08
5.1,86.7,2.20683e-07,1.50526e-08
5.1,87,2.09284e-07,1.38149e-08
5.1,87.3,1.98474e-07,1.26758e-08
5.1,87.6,1.88223e-07,1.16277e-08
5.1,87.9,1.78501e-07,1.06636e-08
5.1,88.2,1.69281e-07,9.77684e-09
5.1,88.5,1.60538e-07,8.96153e-09
5.1,88.8,1.52246e-07,8.21202e-09
5.1,89.1,1.44382e-07,7.52316e-09
5.1,89.4,1.36924e-07,6.89017e-09
5.1,89.7,1.29852e-07,6.30863e-09
5.1,90,1.23145e-07,5.77447e-09
5.1,90.3,1.16784e-07,5.28392e-09
5.1,90.6,1.10752e-07,4.83349e-09
5.1,90.9,1.05032e-07,4.41996e-09
5.1,91.2,9.96069e-08,4.04035e-09
5.1,91.5,9.44621e-08,3.69194e-09
5.1,91.8,8.9583e-08,3.37217e-09
5.1,92.1,8.49559e-08,3.07871e-09
5.1,92.4,8.05678e-08,2.80939e-09
5.1,92.7,7.64064e-08,2.56223e-09
5.1,93,7.24599e-08,2.33536e-09
5.1,93.3,6.87172e-08,2.1271e-09
5.1,93.6,6.51679e-08,1.93587e-09
5.1,93.9,6.18019e-08,1.76021e-09
5.1,94.2,5.86098e-08,1.59878e-09
5.1,94.5,5.55825e-08,1.45033e-09
5.1,94.8,5.27116e-08,1.31372e-09
5.1,95.1,4.9989e-08,1.18788e-09
5.1,95.4,4.7407e-08,1.07181e-09
5.1,95.7,4.49583e-08,9.64608e-10
5.1,96,4.26362e-08,8.65412e-10
5.1,96.3,4.0434e-08,7.73426e-10
5.1,96.6,3.83455e-08,6.87908e-10
5.1,96.9,3.63649e-08,6.08163e-10
5.1,97.2,3.44866e-08,5.33538e-10
5.1,97.5,3.27053e-08,4.63418e-10
5.1,97.8,3.10161e-08,3.97222e-10
5.1,98.1,2.9414e-08,3.34396e-10
5.1,98.4,2.78948e-08,2.74415e-10
5.1,98.7,2.6454e-08,2.16772e-10
5.1,99,2.50876e-08,1.60978e-10
5.1,99.3,2.37918e-08,1.0656e-10
5.1,99.6,2.25629e-08,5.30531e-11
5.1,99.9,2.13975e-08,0
5.2,0,1,1
5.2,0.3,0.948349,0.948349
5.2,0.6,0.899365,0.899365
5.2,0.9,0.852912,0.852911
5.2,1.2,0.808858,0.808856
5.2,1.5,0.767079,0.767075
5.2,1.8,0.727459,0.727453
5.2,2.1,0.689885,0.689876
5.2,2.4,0.654251,0.65424
