threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,3,62,4.29697,3.67778,1383.34,120
0.0001,0.03,65,26.6364,1.6903,1389.23,120
0.0001,7,67,-3.00909,6.51028,1415.28,120
0.0001,5,66,-0.957576,4.63194,1423.1,120
0.0001,0.7,62,21.5879,1.97727,1424.76,120
0.0001,1,68,18.9121,2.11009,1425.4,120
0.0001,10,60,-3.99697,4.18726,1431.06,120
0.0001,1,64,19.1303,1.65023,1446.99,120
0.0001,0.3,68,26.0182,1.448,1450.73,120
0.0001,0.1,63,26.6848,1.56098,1456.62,120
0.0001,1,60,18.9273,1.7508,1456.68,120
0.0001,5,65,0.563636,5.69353,1460.88,120
0.0001,3,64,5.97273,6.23139,1461.74,120
0.0001,0.07,63,26.7394,1.70097,1502.61,120
0.0001,0.07,66,26.8333,1.51739,1537.15,120
0.0001,0.3,67,25.8455,1.78551,1541.89,120
0.0001,0.07,62,26.6091,1.38608,1562.43,120
0.0001,0.01,60,26.7727,1.38488,2074.9,120
