threshold,width,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,35,10,26.2714,1.46679,759.92,120
0.0001,2,10,28.8,0.138509,782.89,120
0.0001,25,11,26.0848,1.73069,782.1,120
0.0001,30,17,25.9455,1.53098,783.131,120
0.0001,25,10,25.8797,1.58279,787.796,120
0.0001,40,16,25.9023,1.19613,790.153,120
0.0001,40,17,25.5477,2.00082,791.85,120
0.0001,30,13,25.7939,1.42921,814.682,120
0.0001,30,16,26.3061,1.26486,819.156,120
0.0001,30,18,25.9333,1.36185,827.624,120
0.0001,30,14,25.9303,1.52156,830.797,120
0.0001,40,12,25.7364,1.67786,839.739,120
0.0001,40,18,25.6182,1.5351,840.118,120
0.0001,40,19,25.6545,1.63732,840.623,120
0.0001,30,10,26.3,1.42293,855.514,120
0.0001,30,15,25.6273,1.37282,855.66,120
0.0001,35,14,26.0705,1.65872,863.937,120
0.0001,35,15,25.5161,1.31833,866.471,120
0.0001,35,17,26.1295,1.6415,866.571,120
0.0001,35,12,25.7679,1.84479,873.139,120
0.0001,35,16,25.9339,1.45422,885.395,120
0.0001,35,19,25.8696,1.74792,892.59,120
0.0001,35,11,25.7625,1.49209,895.185,120
0.0001,40,10,25.75,1.66787,907.239,120
0.0001,40,15,25.6682,1.91836,917.561,120
0.0001,40,13,25.6818,1.72395,920.4,120
0.0001,40,11,26.0341,1.62888,928.09,120
0.0001,40,14,25.7136,1.81575,933.535,120
