threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,0.5,58,24.9606,2.34489,968.525,120
0.0001,0.3,51,26.0061,1.50487,969.901,120
0.0001,0.03,52,26.6394,1.44405,971.501,120
0.0001,0.01,54,26.797,1.55448,972.738,120
0.0001,10,58,-3.84848,7.26185,974.851,120
0.0001,0.7,55,21.897,2.47825,976.985,120
0.0001,0.03,58,26.7061,1.52143,978.07,120
0.0001,0.01,58,26.7364,1.6317,981.171,120
0.0001,0.03,59,26.7667,1.63056,983.12,120
0.0001,5,57,0.284848,4.96029,986.998,120
0.0001,0.5,56,25.0424,1.55021,990.66,120
0.0001,7,53,-0.990909,4.97975,991.915,120
0.0001,0.03,50,26.6364,55.553,1054.06,120
0.0001,0.7,53,22.1697,1.81058,1055.08,120
0.0001,5,54,0.569697,7.98163,1056.19,120
0.0001,0.7,51,23.4818,2.48558,1058.04,120
0.0001,0.3,57,25.8394,1.3515,1060.45,120
0.0001,0.5,53,24.3152,2.23473,1072.38,120
0.0001,5,50,-0.457576,29.9186,1076.84,120
0.0001,1,54,18.9333,1.91859,1086.22,120
0.0001,3,50,6.79394,36.5084,1087.94,120
0.0001,0.7,50,22.7636,51.6776,1090.42,120
0.0001,10,50,-6.51818,23.1312,1090.83,120
0.0001,0.3,56,25.8455,1.57581,1094.9,120
0.0001,5,53,1.16364,4.43724,1096.79,120
0.0001,0.3,58,26.0273,1.40065,1099.72,120
0.0001,10,53,-5.24242,7.12215,1099.74,120
0.0001,0.1,56,26.5939,1.49872,1101.58,120
0.0001,0.1,50,26.4394,55.2918,1106.34,120
0.0001,0.03,51,26.8879,1.25881,1110.15,120
0.0001,10,51,-2.28485,5.62709,1113.41,120
0.0001,0.7,52,21.9212,1.50892,1115.57,120
0.0001,0.03,55,26.6515,1.57043,1115.82,120
0.0001,7,51,0.687879,9.27934,1116.5,120
0.0001,1,52,17.4455,2.7763,1118.06,120
0.0001,0.1,51,26.7485,1.4055,1118.61,120
0.0001,5,51,1.04242,5.4,1120.36,120
0.0001,7,52,-1.76364,5.69351,1121.28,120
0.0001,7,56,-4.63333,6.02025,1122.21,120
0.0001,0.7,57,22.1333,1.95148,1124.08,120
0.0001,1,57,19.6576,3.09419,1125.1,120
0.0001,0.07,51,26.7939,1.4055,1129.34,120
0.0001,0.03,53,26.797,1.42962,1128.85,120
0.0001,3,53,5.80909,5.17317,1129.87,120
0.0001,0.1,55,26.4667,1.36744,1133.49,120
0.0001,0.5,54,24.1212,1.80698,1134.04,120
0.0001,0.5,52,23.9636,1.50056,1141.49,120
0.0001,0.1,53,26.6727,1.52109,1143.72,120
0.0001,0.03,56,26.6394,1.59316,1145.54,120
0.0001,0.07,59,26.6697,1.5413,1146.02,120
0.0001,0.01,51,26.8879,1.25881,1147.48,120
0.0001,0.3,54,25.6273,1.49068,1149.06,120
0.0001,10,55,-5.97273,5.99801,1153.65,120
0.0001,0.07,56,26.5939,1.49872,1156.4,120
0.0001,0.07,50,26.5818,55.4809,1161.48,120
0.0001,10,52,-4.92424,5.77641,1162.33,120
0.0001,0.3,50,25.7364,54.6012,1162.79,120
0.0001,0.03,57,26.8152,1.54735,1163.34,120
0.0001,0.7,58,23.9333,1.62497,1167.77,120
0.0001,0.3,52,26.1606,1.45298,1173.53,120
0.0001,0.1,52,26.4,1.42086,1175.56,120
0.0001,0.07,52,26.5485,1.44405,1181.9,120
0.0001,0.01,56,26.6394,1.59316,1231.89,120
0.0001,0.5,50,24.6667,53.4766,1290.34,120
0.0001,0.01,50,26.6818,55.553,1800.16,120
