threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,0.3,40,26,1.49969,1156.51,120
0.0001,0.5,49,24.1091,2.13255,1157.39,120
0.0001,10,44,-3.75758,9.863,1164.03,120
0.0001,0.7,41,22.503,1.43359,1166.28,120
0.0001,10,43,-6.51212,9.07126,1176.89,120
0.0001,7,43,-5.44848,6.66942,1181.96,120
0.0001,3,44,7.69091,3.02984,1186.8,120
0.0001,0.07,41,26.7758,1.51649,1187.33,120
0.0001,7,46,-3.43636,5.53949,1188.62,120
0.0001,0.01,46,26.697,1.74466,1188.76,120
0.0001,0.01,41,26.7758,1.51649,1192.83,120
0.0001,0.1,47,26.597,10.4023,1193.04,120
0.0001,0.07,42,26.7152,1.69589,1196.06,120
0.0001,0.07,49,26.6273,1.78885,1197.14,120
0.0001,10,47,-4.85152,5.05003,1204.23,120
0.0001,0.1,48,26.5606,1.41932,1207.52,120
0.0001,10,49,-4.2,3.90779,1213.34,120
0.0001,0.1,44,26.8364,1.45485,1217.8,120
0.0001,0.5,42,24.4182,1.71323,1220.94,120
0.0001,0.3,44,25.6788,1.74266,1223.09,120
0.0001,1,44,19.1182,2.42517,1223.21,120
0.0001,0.5,41,24.4576,2.13241,1224.31,120
0.0001,0.07,47,26.597,10.4023,1227.94,120
0.0001,7,45,-2.74848,6.12183,1231.28,120
0.0001,0.03,44,26.8758,1.45485,1237.46,120
0.0001,0.7,42,23.1545,1.63018,1244.11,120
0.0001,0.3,46,25.4818,1.6405,1255.01,120
0.0001,0.03,40,26.7818,1.62467,1255.23,120
0.0001,0.1,42,26.597,1.56602,1257.13,120
0.0001,0.01,48,26.6515,1.53827,1257.08,120
0.0001,5,46,2.49091,4.01166,1262.83,120
0.0001,0.5,45,24.5303,2.33753,1267.83,120
0.0001,0.07,40,26.7364,1.41132,1278.53,120
0.0001,5,49,1.73636,3.14998,1298.72,120
0.0001,5,40,-0.0212121,2.99092,1302.69,120
0.0001,0.1,49,26.4879,1.60241,1313.47,120
0.0001,0.07,48,26.5606,1.41932,1315.57,120
0.0001,0.01,43,26.6636,1.5166,1323.06,120
0.0001,0.7,46,22.5212,1.45882,1342.11,120
0.0001,7,44,-0.339394,5.24677,1342.13,120
0.0001,0.01,42,26.8,1.63411,1350.16,120
0.0001,3,40,5.51212,3.7822,1350.42,120
0.0001,3,41,6.13636,3.98406,1358.15,120
0.0001,7,48,-0.733333,3.99302,1385.38,120
0.0001,7,41,-3.1303,3.95756,1392.51,120
0.0001,5,47,1.8,4.65555,1393.62,120
0.0001,0.07,45,26.8061,1.44638,1394.01,120
0.0001,7,49,-3.52424,8.49062,1401.31,120
0.0001,0.3,47,25.9727,10.0936,1405.28,120
0.0001,3,49,9.16667,5.21809,1410.88,120
0.0001,3,47,6.85455,3.78721,1424.82,120
0.0001,0.1,41,26.7273,1.3903,1443.86,120
0.0001,0.1,43,26.5727,1.36562,1445.01,120
0.0001,0.03,49,26.8667,1.58758,1450.49,120
0.0001,0.5,44,23.4606,1.80334,1452.98,120
0.0001,0.3,45,26.0879,1.50372,1468.08,120
0.0001,5,44,0.160606,4.31134,1490.15,120
0.0001,0.7,40,21.8333,2.47228,1493.02,120
0.0001,0.3,49,25.8333,1.92923,1516.64,120
0.0001,0.01,40,26.7818,1.62467,1979.36,120
