threshold,grad_cv,seed,readout_pos,prec_zone_width,time,num_threads
0.0001,0.07,19,26.8212,1.56344,1176.44,120
0.0001,0.01,15,26.8455,1.48458,1184.23,120
0.0001,0.07,18,26.6303,1.64591,1188.6,120
0.0001,0.7,19,22.6939,1.8948,1189.17,120
0.0001,0.7,15,22.2848,2.18612,1193.91,120
0.0001,5,17,3.74545,5.95246,1199.02,120
0.0001,0.3,10,25.6576,1.53094,1199.79,120
0.0001,0.1,13,26.5485,1.33355,1199.79,120
0.0001,5,12,3.55455,5.94003,1200.76,120
0.0001,1,10,19.6576,1.74353,1202.42,120
0.0001,1,14,20.6879,2.07823,1203.18,120
0.0001,0.3,16,26.0455,1.67409,1203.31,120
0.0001,0.7,11,22.1212,2.15213,1205.08,120
0.0001,3,13,6.7303,6.39319,1205.2,120
0.0001,3,19,6.93636,3.397,1210.84,120
0.0001,7,16,-3.12121,6.25649,1210.54,120
0.0001,0.5,12,24.6,2.02513,1212.74,120
0.0001,10,10,-3.81212,6.10074,1215.77,120
0.0001,0.03,19,26.8939,1.31887,1222.84,120
0.0001,0.01,19,26.8939,1.31887,1223.16,120
0.0001,0.01,17,26.8424,1.58536,1224.19,120
0.0001,3,17,7.24242,3.16643,1224.86,120
0.0001,7,14,-2.21515,9.61093,1225.55,120
0.0001,0.07,10,26.7879,1.5886,1233.42,120
0.0001,7,17,0.357576,7.77015,1241.55,120
0.0001,0.7,18,21.9697,1.75319,1243.6,120
0.0001,0.1,16,26.7182,1.58929,1257.62,120
0.0001,10,13,-4.12424,4.50656,1261.89,120
0.0001,0.5,15,24.6545,1.75608,1264.3,120
0.0001,0.5,14,25.0667,1.72993,1274.54,120
0.0001,10,15,-3.37273,6.25857,1288.61,120
0.0001,5,18,1.30606,6.16685,1289.74,120
0.0001,0.3,11,25.9061,1.30943,1296.07,120
0.0001,0.5,18,23.4152,2.08051,1300.82,120
0.0001,3,10,4.4,4.54249,1307.56,120
0.0001,5,10,1.1,4.90759,1308.05,120
0.0001,0.03,10,26.8333,1.59495,1320.34,120
0.0001,7,11,-3.23333,5.21409,1327.38,120
0.0001,0.5,19,24.4667,2.1,1339.62,120
0.0001,10,19,-6.12727,5.31786,1345.95,120
0.0001,10,17,-4.27576,3.08551,1350.84,120
0.0001,0.01,11,26.7545,1.5537,1353.86,120
0.0001,0.7,12,21.9212,3.05018,1355.81,120
0.0001,0.5,10,25.1485,1.76501,1356.7,120
0.0001,3,18,5.01818,6.84042,1362.92,120
0.0001,0.03,15,26.8455,1.48458,1371.7,120
0.0001,0.03,16,26.7667,1.478,1408.2,120
0.0001,0.3,14,25.7667,1.51831,1434.67,120
0.0001,0.03,12,26.6364,1.13849,1436.04,120
0.0001,1,18,18.8667,2.55933,1440.66,120
0.0001,10,16,-5.83333,4.94081,1449.08,120
0.0001,0.03,13,26.5485,1.33355,1456.24,120
0.0001,0.07,14,26.8424,1.33452,1457.04,120
0.0001,10,12,-3.42727,5.23271,1467.44,120
0.0001,0.01,10,26.8333,1.59495,2021.75,120
